node_id	name
strain:bacdive_165358	Rhodococcus
strain:bacdive_165359	Comamonas testosteroni
strain:bacdive_16536	bacdive_16536 of NCBITaxon:46173
strain:bacdive_165360	Comamonas testosteroni
strain:bacdive_165361	Comamonas testosteroni
strain:bacdive_165362	Delftia acidovorans
strain:bacdive_165363	Comamonas testosteroni
strain:bacdive_165364	Comamonas testosteroni
strain:bacdive_165365	Delftia acidovorans
strain:bacdive_165366	Delftia acidovorans
strain:bacdive_165367	Delftia acidovorans
strain:bacdive_165368	Delftia acidovorans
strain:bacdive_165369	Delftia acidovorans
strain:bacdive_16537	bacdive_16537 of NCBITaxon:46174
strain:bacdive_165370	Delftia acidovorans
strain:bacdive_165371	Delftia acidovorans
strain:bacdive_165372	Comamonas testosteroni
strain:bacdive_165373	Comamonas testosteroni
strain:bacdive_165374	Comamonas testosteroni
strain:bacdive_165375	Comamonas testosteroni
strain:bacdive_165376	Comamonas testosteroni
strain:bacdive_165377	Comamonas testosteroni
strain:bacdive_165378	Delftia acidovorans
strain:bacdive_165379	Comamonas testosteroni
strain:bacdive_16538	bacdive_16538 of NCBITaxon:37484
strain:bacdive_165380	Comamonas terrigena
strain:bacdive_165381	Deinococcus
strain:bacdive_165382	Deinococcus
strain:bacdive_165383	Deinococcus
strain:bacdive_165384	Brevibacillus brevis
strain:bacdive_165385	Campylobacter rectus
strain:bacdive_165386	Pseudomonas bathycetes
strain:bacdive_165387	Prevotella melaninogenica
strain:bacdive_165388	Porphyromonas asaccharolytica
strain:bacdive_165389	Prevotella melaninogenica
strain:bacdive_16539	bacdive_16539 as A-118 of NCBITaxon:46177
strain:bacdive_165390	Fusobacterium nucleatum nucleatum
strain:bacdive_165391	Prevotella
strain:bacdive_165392	Prevotella bivia
strain:bacdive_165393	Prevotella disiens
strain:bacdive_165394	Prevotella
strain:bacdive_165395	Mycolicibacter
strain:bacdive_165396	Mycolicibacterium
strain:bacdive_165397	Mycolicibacterium
strain:bacdive_165398	Nocardia farcinica
strain:bacdive_165399	Gordonia sputi
strain:bacdive_1654	bacdive_1654 as K106 of NCBITaxon:444444
strain:bacdive_165400	Acidipropionibacterium
strain:bacdive_165401	Acidipropionibacterium
strain:bacdive_165402	Acidipropionibacterium
strain:bacdive_165403	Acidipropionibacterium acidipropionici
strain:bacdive_165404	Acidipropionibacterium
strain:bacdive_165405	Acidipropionibacterium thoenii
strain:bacdive_165406	Bifidobacterium
strain:bacdive_165408	Cutibacterium acnes acnes
strain:bacdive_165409	Cutibacterium granulosum
strain:bacdive_16541	bacdive_16541 as VNII-Genetica-S-445 of NCBITaxon:46179
strain:bacdive_165410	Clostridium moniliforme
strain:bacdive_165411	Eubacterium limosum
strain:bacdive_165412	Lancefieldella parvula
strain:bacdive_165413	Lancefieldella parvula
strain:bacdive_165414	bacdive_165414 of NCBITaxon:411470
strain:bacdive_165415	bacdive_165415 of NCBITaxon:411460
strain:bacdive_165416	Empedobacter brevis
strain:bacdive_165417	Empedobacter brevis
strain:bacdive_165418	Rhodococcus hoagii
strain:bacdive_165419	Rhodococcus hoagii
strain:bacdive_165420	Rhodococcus hoagii
strain:bacdive_165421	Rhodococcus hoagii
strain:bacdive_165422	Rhodococcus
strain:bacdive_165423	Rhodococcus
strain:bacdive_165424	Rhodococcus
strain:bacdive_165425	Rhodococcus
strain:bacdive_165426	Rhodococcus
strain:bacdive_165427	Rhodococcus
strain:bacdive_165428	Rhodococcus
strain:bacdive_165429	Rhodococcus hoagii
strain:bacdive_165430	Rhodococcus hoagii
strain:bacdive_165431	Gordonia
strain:bacdive_165432	Tsukamurella
strain:bacdive_165433	Rhodococcus hoagii
strain:bacdive_165434	Rarobacter
strain:bacdive_165435	bacdive_165435 of NCBITaxon:83
strain:bacdive_165436	Paracoccus pantotrophus
strain:bacdive_165437	Brevibacterium
strain:bacdive_165438	Streptomyces puniceus
strain:bacdive_165439	Salmonella enterica enterica
strain:bacdive_16544	bacdive_16544 of NCBITaxon:46180
strain:bacdive_165440	Salmonella enterica enterica
strain:bacdive_165441	Salmonella enterica enterica
strain:bacdive_165442	Salmonella enterica enterica
strain:bacdive_165443	Salmonella enterica enterica
strain:bacdive_165444	Salmonella enterica enterica
strain:bacdive_165445	Ciceribacter
strain:bacdive_165446	Pantoea agglomerans
strain:bacdive_165447	Bifidobacterium bifidum
strain:bacdive_165448	Bifidobacterium bifidum
strain:bacdive_165449	Bifidobacterium longum infantis
strain:bacdive_16545	bacdive_16545 of NCBITaxon:46181
strain:bacdive_165450	Bifidobacterium longum infantis
strain:bacdive_165451	Bifidobacterium longum infantis
strain:bacdive_165452	Bifidobacterium longum infantis
strain:bacdive_165453	Bifidobacterium
strain:bacdive_165454	Bifidobacterium breve
strain:bacdive_165455	Bifidobacterium breve
strain:bacdive_165456	Bifidobacterium breve
strain:bacdive_165457	Bifidobacterium
strain:bacdive_165458	Bifidobacterium
strain:bacdive_165459	Bifidobacterium
strain:bacdive_16546	bacdive_16546 as 832-34 of NCBITaxon:46182
strain:bacdive_165460	Bifidobacterium
strain:bacdive_165461	Bifidobacterium thermophilum
strain:bacdive_165462	Bifidobacterium thermophilum
strain:bacdive_165463	Bifidobacterium thermophilum
strain:bacdive_165464	Bifidobacterium thermophilum
strain:bacdive_165465	Bifidobacterium pseudocatenulatum
strain:bacdive_165466	Bifidobacterium pseudocatenulatum
strain:bacdive_165467	Bifidobacterium faecale
strain:bacdive_165468	Bifidobacterium adolescentis
strain:bacdive_165469	Bifidobacterium longum longum
strain:bacdive_16547	bacdive_16547 as 3479 of NCBITaxon:46172
strain:bacdive_165470	Bifidobacterium longum longum
strain:bacdive_165471	Bifidobacterium longum longum
strain:bacdive_165472	Bifidobacterium longum longum
strain:bacdive_165473	Bifidobacterium longum longum
strain:bacdive_165474	Bifidobacterium longum longum
strain:bacdive_165475	Bifidobacterium pseudolongum pseudolongum
strain:bacdive_165476	Bifidobacterium pseudolongum pseudolongum
strain:bacdive_165477	Bifidobacterium pseudolongum pseudolongum
strain:bacdive_165478	Bifidobacterium pseudolongum pseudolongum
strain:bacdive_165479	Bifidobacterium choerinum
strain:bacdive_16548	bacdive_16548 of NCBITaxon:46171
strain:bacdive_165480	Bifidobacterium thermophilum
strain:bacdive_165481	Bifidobacterium pseudolongum globosum
strain:bacdive_165482	Bifidobacterium pseudolongum globosum
strain:bacdive_165483	Bifidobacterium subtile
strain:bacdive_165484	Bifidobacterium animalis animalis
strain:bacdive_165485	Bifidobacterium magnum
strain:bacdive_165486	Bifidobacterium animalis animalis
strain:bacdive_165487	Bifidobacterium longum suis
strain:bacdive_165488	Edwardsiella tarda
strain:bacdive_165489	Edwardsiella tarda
strain:bacdive_16549	bacdive_16549 of NCBITaxon:46176
strain:bacdive_165490	Edwardsiella tarda
strain:bacdive_165491	Edwardsiella tarda
strain:bacdive_165492	Edwardsiella tarda
strain:bacdive_165493	Edwardsiella tarda
strain:bacdive_165494	Edwardsiella tarda
strain:bacdive_165495	Citrobacter
strain:bacdive_165496	Edwardsiella tarda
strain:bacdive_165497	Edwardsiella tarda
strain:bacdive_165498	Edwardsiella tarda
strain:bacdive_165499	Edwardsiella tarda
strain:bacdive_16550	bacdive_16550 of NCBITaxon:103838
strain:bacdive_165500	Streptomyces
strain:bacdive_165501	Clostridium septicum
strain:bacdive_165502	Clostridium septicum
strain:bacdive_165503	Clostridium septicum
strain:bacdive_165504	Clostridium septicum
strain:bacdive_165505	Clostridium septicum
strain:bacdive_165506	Clostridium septicum
strain:bacdive_165507	Clostridium septicum
strain:bacdive_165508	Clostridium septicum
strain:bacdive_165509	Clostridium septicum
strain:bacdive_16551	bacdive_16551 of NCBITaxon:46178
strain:bacdive_165510	Clostridium septicum
strain:bacdive_165511	Clostridium septicum
strain:bacdive_165512	Clostridium septicum
strain:bacdive_165513	Clostridium septicum
strain:bacdive_165514	Clostridium septicum
strain:bacdive_165515	Clostridium septicum
strain:bacdive_165516	Clostridium septicum
strain:bacdive_165517	Clostridium septicum
strain:bacdive_165518	Clostridium septicum
strain:bacdive_165519	Clostridium septicum
strain:bacdive_16552	bacdive_16552 of NCBITaxon:160689
strain:bacdive_165520	Clostridium septicum
strain:bacdive_165521	Clostridium septicum
strain:bacdive_165522	Clostridium septicum
strain:bacdive_165523	Clostridium septicum
strain:bacdive_165524	Clostridium septicum
strain:bacdive_165525	Clostridium septicum
strain:bacdive_165526	Streptomyces testaceus
strain:bacdive_165527	Nocardiopsis
strain:bacdive_165528	Amphibacillus xylanus
strain:bacdive_165529	Amphibacillus xylanus
strain:bacdive_16553	Nonomuraea latina
strain:bacdive_165530	Flavobacterium johnsoniae johnsoniae
strain:bacdive_165531	Flavobacterium johnsoniae johnsoniae
strain:bacdive_165532	Pedobacter piscium
strain:bacdive_165533	Flavobacterium lutescens
strain:bacdive_165534	Flavobacterium sulfureum
strain:bacdive_165535	Sphingobacterium multivorum
strain:bacdive_165536	Flavobacterium
strain:bacdive_165537	Flavobacterium
strain:bacdive_165538	Flavobacterium
strain:bacdive_165539	Flavobacterium
strain:bacdive_16554	Nonomuraea asiatica
strain:bacdive_165540	bacdive_165540 of NCBITaxon:1291048
strain:bacdive_165541	Thermoanaerobacter
strain:bacdive_165542	Sphingomonas paucimobilis
strain:bacdive_165543	Sphingomonas paucimobilis
strain:bacdive_165544	Sphingomonas parapaucimobilis
strain:bacdive_165545	Sphingomonas paucimobilis
strain:bacdive_165546	Sphingomonas paucimobilis
strain:bacdive_165547	Sphingomonas parapaucimobilis
strain:bacdive_165548	Sphingomonas paucimobilis
strain:bacdive_165549	Raoultella ornithinolytica
strain:bacdive_165550	Raoultella ornithinolytica
strain:bacdive_165551	Lactobacillus
strain:bacdive_165552	Selenomonas ruminantium lactilytica
strain:bacdive_165553	Paenibacillus thiaminolyticus
strain:bacdive_165554	Aneurinibacillus aneurinilyticus
strain:bacdive_165555	Rhodococcus
strain:bacdive_165556	Hydrogenobacter halophilus
strain:bacdive_165557	Komagataeibacter xylinus
strain:bacdive_165558	Listeria monocytogenes
strain:bacdive_165559	Listeria monocytogenes
strain:bacdive_16556	bacdive_16556 as NEAU-Z6 of NCBITaxon:1144553
strain:bacdive_165560	Listeria monocytogenes
strain:bacdive_165561	Ligilactobacillus equi
strain:bacdive_165562	Ligilactobacillus salivarius
strain:bacdive_165563	Ligilactobacillus animalis
strain:bacdive_165564	Lactobacillus crispatus
strain:bacdive_165565	Lactobacillus crispatus
strain:bacdive_165566	Ligilactobacillus animalis
strain:bacdive_165567	Ligilactobacillus agilis
strain:bacdive_165568	Lactobacillus crispatus
strain:bacdive_165569	Ligilactobacillus salivarius
strain:bacdive_16557	bacdive_16557 of NCBITaxon:103837
strain:bacdive_165570	Ligilactobacillus animalis
strain:bacdive_165571	Ligilactobacillus animalis
strain:bacdive_165572	Ligilactobacillus animalis
strain:bacdive_165573	Lactobacillus acidophilus
strain:bacdive_165574	Ligilactobacillus salivarius
strain:bacdive_165575	Limosilactobacillus mucosae
strain:bacdive_165576	Lactobacillus amylovorus
strain:bacdive_165577	Lactobacillus amylovorus
strain:bacdive_165578	Ligilactobacillus salivarius
strain:bacdive_165579	Loigolactobacillus coryniformis
strain:bacdive_16558	bacdive_16558 as FH-2205 of NCBITaxon:65515
strain:bacdive_165580	Lactiplantibacillus pentosus
strain:bacdive_165581	Ligilactobacillus animalis
strain:bacdive_165582	Lactobacillus
strain:bacdive_165583	Loigolactobacillus coryniformis
strain:bacdive_165584	Lactobacillus
strain:bacdive_165585	Ligilactobacillus animalis
strain:bacdive_165586	Levilactobacillus brevis
strain:bacdive_165587	Lactobacillus
strain:bacdive_165588	Lactobacillus
strain:bacdive_165589	Limosilactobacillus mucosae
strain:bacdive_165590	Lactobacillus
strain:bacdive_165591	Limosilactobacillus mucosae
strain:bacdive_165592	Lactobacillus
strain:bacdive_165593	Lactobacillus
strain:bacdive_165594	Lactobacillus
strain:bacdive_165595	Lactobacillus
strain:bacdive_165596	Lactobacillus
strain:bacdive_165597	Levilactobacillus brevis
strain:bacdive_165598	Limosilactobacillus fermentum
strain:bacdive_165599	Lactobacillus cibaria
strain:bacdive_1656	bacdive_1656 as B2 of NCBITaxon:133552
strain:bacdive_16560	bacdive_16560 as K-252 of NCBITaxon:83682
strain:bacdive_165600	Limosilactobacillus fermentum
strain:bacdive_165601	Levilactobacillus brevis
strain:bacdive_165602	Levilactobacillus brevis
strain:bacdive_165603	Lentilactobacillus hilgardii
strain:bacdive_165604	Limosilactobacillus coleohominis
strain:bacdive_165605	Limosilactobacillus coleohominis
strain:bacdive_165606	Limosilactobacillus vaginalis
strain:bacdive_165607	Limosilactobacillus fermentum
strain:bacdive_165608	Limosilactobacillus fermentum
strain:bacdive_165609	Limosilactobacillus ingluviei
strain:bacdive_16561	bacdive_16561 as GW-14-1925 of NCBITaxon:281186
strain:bacdive_165610	Levilactobacillus brevis
strain:bacdive_165611	Limosilactobacillus fermentum
strain:bacdive_165612	Weissella cibaria
strain:bacdive_165613	Faecalitalea cylindroides
strain:bacdive_165614	Faecalitalea cylindroides
strain:bacdive_165615	Collinsella aerofaciens
strain:bacdive_165616	Collinsella aerofaciens
strain:bacdive_165617	Acidithiobacillus ferrooxidans
strain:bacdive_165618	Acidithiobacillus thiooxidans
strain:bacdive_165619	Acidithiobacillus thiooxidans
strain:bacdive_16562	bacdive_16562 as HMC10 of NCBITaxon:359159
strain:bacdive_165620	Corynebacterium
strain:bacdive_165621	Corynebacterium
strain:bacdive_165622	Microbacterium
strain:bacdive_165623	Corynebacterium
strain:bacdive_165624	Rhodoferax fermentans
strain:bacdive_165625	Clostridium sporogenes
strain:bacdive_165626	Clostridium beijerinckii
strain:bacdive_165627	Clostridium butyricum
strain:bacdive_165628	Clostridium sporogenes
strain:bacdive_165629	Clostridium sporogenes
strain:bacdive_16563	bacdive_16563 as 5-10-10 of NCBITaxon:404385
strain:bacdive_165630	Clostridium beijerinckii
strain:bacdive_165631	Clostridium beijerinckii
strain:bacdive_165632	Clostridium beijerinckii
strain:bacdive_165633	Clostridium beijerinckii
strain:bacdive_165634	Clostridium sporogenes
strain:bacdive_165635	Clostridium sporogenes
strain:bacdive_165636	Streptococcus
strain:bacdive_165637	Streptococcus
strain:bacdive_165638	Streptococcus
strain:bacdive_165639	Streptococcus equinus
strain:bacdive_16564	bacdive_16564 as 5-38-42 of NCBITaxon:1122611
strain:bacdive_165640	Streptococcus
strain:bacdive_165641	Streptococcus
strain:bacdive_165642	Streptococcus
strain:bacdive_165643	Streptococcus
strain:bacdive_165644	Streptococcus
strain:bacdive_165645	Streptococcus
strain:bacdive_165646	Streptococcus gallolyticus gallolyticus
strain:bacdive_165647	Streptococcus
strain:bacdive_165648	Streptococcus
strain:bacdive_165649	Streptococcus
strain:bacdive_16565	bacdive_16565 as 16-5-14 of NCBITaxon:419590
strain:bacdive_165650	Streptococcus
strain:bacdive_165651	Streptococcus
strain:bacdive_165652	Streptococcus
strain:bacdive_165653	Streptococcus
strain:bacdive_165654	Streptococcus
strain:bacdive_165655	Streptococcus
strain:bacdive_165656	Streptococcus
strain:bacdive_165657	Streptococcus
strain:bacdive_165658	Streptococcus
strain:bacdive_165659	Streptococcus
strain:bacdive_16566	bacdive_16566 of NCBITaxon:561173
strain:bacdive_165660	Streptococcus
strain:bacdive_165661	Streptococcus
strain:bacdive_165662	Streptococcus
strain:bacdive_165663	Streptococcus
strain:bacdive_165664	Clostridium acetobutylicum
strain:bacdive_165665	Clostridium acetobutylicum
strain:bacdive_165666	Clostridium acetobutylicum
strain:bacdive_165667	Clostridium acetobutylicum
strain:bacdive_165668	Clostridium acetobutylicum
strain:bacdive_165669	Clostridium acetobutylicum
strain:bacdive_16567	bacdive_16567 as GW-12687 of NCBITaxon:638574
strain:bacdive_165670	Clostridium acetobutylicum
strain:bacdive_165671	Clostridium acetobutylicum
strain:bacdive_165672	Clostridium acetobutylicum
strain:bacdive_165673	Clostridium acetobutylicum
strain:bacdive_165674	Clostridium acetobutylicum
strain:bacdive_165675	Clostridium acetobutylicum
strain:bacdive_165676	Clostridium acetobutylicum
strain:bacdive_165677	Clostridium acetobutylicum
strain:bacdive_165678	Clostridium acetobutylicum
strain:bacdive_165679	Clostridium acetobutylicum
strain:bacdive_16568	bacdive_16568 of NCBITaxon:714136
strain:bacdive_165680	Clostridium acetobutylicum
strain:bacdive_165681	Clostridium acetobutylicum
strain:bacdive_165682	Clostridium acetobutylicum
strain:bacdive_165683	Clostridium acetobutylicum
strain:bacdive_165684	Clostridium acetobutylicum
strain:bacdive_165685	Clostridium beijerinckii
strain:bacdive_165686	Clostridium acetobutylicum
strain:bacdive_165687	Clostridium acetobutylicum
strain:bacdive_165688	Clostridium acetobutylicum
strain:bacdive_165689	Clostridium beijerinckii
strain:bacdive_16569	bacdive_16569 as 210417 of NCBITaxon:568860
strain:bacdive_165690	Clostridium acetobutylicum
strain:bacdive_165691	Clostridium acetobutylicum
strain:bacdive_165692	Clostridium acetobutylicum
strain:bacdive_165693	Clostridium acetobutylicum
strain:bacdive_165694	Clostridium acetobutylicum
strain:bacdive_165695	Clostridium acetobutylicum
strain:bacdive_165696	Clostridium beijerinckii
strain:bacdive_165697	Clostridium acetobutylicum
strain:bacdive_165698	Clostridium acetobutylicum
strain:bacdive_165699	Clostridium acetobutylicum
strain:bacdive_1657	bacdive_1657 as KYG of NCBITaxon:663610
strain:bacdive_16570	bacdive_16570 of NCBITaxon:870477
strain:bacdive_165700	Clostridium acetobutylicum
strain:bacdive_165701	Clostridium acetobutylicum
strain:bacdive_165702	Clostridium acetobutylicum
strain:bacdive_165703	Clostridium acetobutylicum
strain:bacdive_165704	Clostridium acetobutylicum
strain:bacdive_165705	Clostridium acetobutylicum
strain:bacdive_165706	Clostridium acetobutylicum
strain:bacdive_165707	Clostridium acetobutylicum
strain:bacdive_165708	Clostridium acetobutylicum
strain:bacdive_165709	Clostridium acetobutylicum
strain:bacdive_16571	bacdive_16571 as FXJ1.102 of NCBITaxon:633440
strain:bacdive_165710	Clostridium acetobutylicum
strain:bacdive_165711	Clostridium acetobutylicum
strain:bacdive_165712	Clostridium acetobutylicum
strain:bacdive_165713	Clostridium acetobutylicum
strain:bacdive_165714	Clostridium acetobutylicum
strain:bacdive_165715	Clostridium acetobutylicum
strain:bacdive_165716	Clostridium acetobutylicum
strain:bacdive_165717	Clostridium acetobutylicum
strain:bacdive_165718	Clostridium acetobutylicum
strain:bacdive_165719	Clostridium acetobutylicum
strain:bacdive_16572	bacdive_16572 of NCBITaxon:1032476
strain:bacdive_165720	Clostridium
strain:bacdive_165721	Clostridium beijerinckii
strain:bacdive_165722	Clostridium beijerinckii
strain:bacdive_165723	Clostridium beijerinckii
strain:bacdive_165724	Clostridium beijerinckii
strain:bacdive_165725	Clostridium beijerinckii
strain:bacdive_165726	Clostridium beijerinckii
strain:bacdive_165727	Clostridium beijerinckii
strain:bacdive_165728	Clostridium beijerinckii
strain:bacdive_165729	Clostridium beijerinckii
strain:bacdive_16573	bacdive_16573 as A4036 of NCBITaxon:882448
strain:bacdive_165730	Clostridium beijerinckii
strain:bacdive_165731	Clostridium beijerinckii
strain:bacdive_165732	Paenibacillus polymyxa
strain:bacdive_165733	Paenibacillus polymyxa
strain:bacdive_165734	Paenibacillus polymyxa
strain:bacdive_165735	Paenibacillus polymyxa
strain:bacdive_165736	Paenibacillus polymyxa
strain:bacdive_165737	Laceyella sacchari
strain:bacdive_165738	Streptomyces thermohygroscopicus
strain:bacdive_165739	Aeromonas salmonicida
strain:bacdive_16574	bacdive_16574 as Pb-1075 of NCBITaxon:28887
strain:bacdive_165740	bacdive_165740 of NCBITaxon:1068978
strain:bacdive_165741	Lacticaseibacillus casei
strain:bacdive_165742	Lacticaseibacillus paracasei paracasei
strain:bacdive_165743	Lacticaseibacillus paracasei paracasei
strain:bacdive_165744	Lacticaseibacillus rhamnosus
strain:bacdive_165745	Lacticaseibacillus rhamnosus
strain:bacdive_165746	Peptoniphilus
strain:bacdive_165747	Peptoniphilus
strain:bacdive_165748	Clostridium septicum
strain:bacdive_165749	Clostridium septicum
strain:bacdive_16575	bacdive_16575 as Pb-1435 of NCBITaxon:35762
strain:bacdive_165750	Clostridium septicum
strain:bacdive_165751	Clostridium septicum
strain:bacdive_165752	Clostridium septicum
strain:bacdive_165753	Clostridium septicum
strain:bacdive_165754	Clostridium septicum
strain:bacdive_165755	Treponema denticola
strain:bacdive_165756	bacdive_165756 of NCBITaxon:69713
strain:bacdive_165757	bacdive_165757 of NCBITaxon:1125701
strain:bacdive_165758	bacdive_165758 of NCBITaxon:1125725
strain:bacdive_165759	Peptoniphilus olsenii
strain:bacdive_16576	bacdive_16576 as B-677 of NCBITaxon:58119
strain:bacdive_165760	Aeromonas salmonicida salmonicida
strain:bacdive_165761	Aeromonas salmonicida achromogenes
strain:bacdive_165762	Aeromonas salmonicida achromogenes
strain:bacdive_165763	Aeromonas salmonicida achromogenes
strain:bacdive_165764	Aeromonas salmonicida achromogenes
strain:bacdive_165765	Aeromonas salmonicida salmonicida
strain:bacdive_165766	Aeromonas salmonicida salmonicida
strain:bacdive_165767	Aeromonas salmonicida salmonicida
strain:bacdive_165768	Aeromonas salmonicida salmonicida
strain:bacdive_165769	Aeromonas salmonicida salmonicida
strain:bacdive_16577	bacdive_16577 as B-1072 of NCBITaxon:1999
strain:bacdive_165770	Aeromonas salmonicida salmonicida
strain:bacdive_165771	Aeromonas salmonicida salmonicida
strain:bacdive_165772	Aeromonas salmonicida salmonicida
strain:bacdive_165773	Bifidobacterium ruminantium
strain:bacdive_165774	Treponema denticola
strain:bacdive_165775	Treponema denticola
strain:bacdive_165776	Aeromonas salmonicida masoucida
strain:bacdive_165777	Aeromonas salmonicida masoucida
strain:bacdive_165778	Aeromonas salmonicida masoucida
strain:bacdive_165779	Lactiplantibacillus pentosus
strain:bacdive_16578	bacdive_16578 as B-987 of NCBITaxon:97193
strain:bacdive_165780	Lactiplantibacillus pentosus
strain:bacdive_165781	Lactiplantibacillus pentosus
strain:bacdive_165782	Lactiplantibacillus pentosus
strain:bacdive_165783	Lactiplantibacillus pentosus
strain:bacdive_165784	Lactiplantibacillus pentosus
strain:bacdive_165785	Lactiplantibacillus pentosus
strain:bacdive_165786	Lactiplantibacillus pentosus
strain:bacdive_165787	Lactiplantibacillus plantarum plantarum
strain:bacdive_165788	Lactiplantibacillus plantarum plantarum
strain:bacdive_165789	Lactiplantibacillus plantarum plantarum
strain:bacdive_16579	bacdive_16579 as A-82600 of NCBITaxon:161354
strain:bacdive_165790	Lactiplantibacillus plantarum plantarum
strain:bacdive_165791	Lactiplantibacillus plantarum plantarum
strain:bacdive_165792	Lactiplantibacillus plantarum plantarum
strain:bacdive_165793	Lactiplantibacillus plantarum plantarum
strain:bacdive_165794	Lactiplantibacillus plantarum plantarum
strain:bacdive_165795	Streptomyces tenjimariensis
strain:bacdive_165796	Paracoccus kocurii
strain:bacdive_165797	Paracoccus kocurii
strain:bacdive_165798	Paracoccus kocurii
strain:bacdive_165799	Paracoccus kocurii
strain:bacdive_1658	bacdive_1658 as BL2 of NCBITaxon:199596
strain:bacdive_16580	bacdive_16580 as A51460 of NCBITaxon:161355
strain:bacdive_165800	Paracoccus kocurii
strain:bacdive_165801	Bifidobacterium gallinarum saeculare
strain:bacdive_165802	Bifidobacterium ruminantium
strain:bacdive_165803	Rhizorhapis suberifaciens
strain:bacdive_165804	Rhizorhapis suberifaciens
strain:bacdive_165805	Rhizorhapis suberifaciens
strain:bacdive_165806	Porphyromonas gingivalis
strain:bacdive_165807	Prevotella denticola
strain:bacdive_165808	Serratia marcescens
strain:bacdive_165809	Escherichia coli
strain:bacdive_16581	bacdive_16581 as NA9211028 of NCBITaxon:58121
strain:bacdive_165810	Herbidospora cretacea
strain:bacdive_165811	Herbidospora cretacea
strain:bacdive_165812	Herbidospora cretacea
strain:bacdive_165813	Herbidospora cretacea
strain:bacdive_165814	Herbidospora cretacea
strain:bacdive_165815	Herbidospora cretacea
strain:bacdive_165816	Herbidospora cretacea
strain:bacdive_165817	Capnocytophaga granulosa
strain:bacdive_165818	Capnocytophaga haemolytica
strain:bacdive_165819	Capnocytophaga
strain:bacdive_16582	bacdive_16582 as TT-00-51 of NCBITaxon:234614
strain:bacdive_165820	Capnocytophaga granulosa
strain:bacdive_165821	Lactobacillus kefiranofaciens kefirgranum
strain:bacdive_165822	Lactobacillus kefiranofaciens kefirgranum
strain:bacdive_165823	Lentilactobacillus parakefiri
strain:bacdive_165824	Aeromonas allosaccharophila
strain:bacdive_165825	Aggregatibacter actinomycetemcomitans
strain:bacdive_165826	Aggregatibacter actinomycetemcomitans
strain:bacdive_165827	Limosilactobacillus fermentum
strain:bacdive_165828	Lentilactobacillus farraginis
strain:bacdive_165829	Lentilactobacillus farraginis
strain:bacdive_16583	bacdive_16583 of NCBITaxon:487172
strain:bacdive_165830	Lentilactobacillus farraginis
strain:bacdive_165831	Lentilactobacillus farraginis
strain:bacdive_165832	Lentilactobacillus farraginis
strain:bacdive_165833	Limosilactobacillus fermentum
strain:bacdive_165834	Lentilactobacillus farraginis
strain:bacdive_165835	Lentilactobacillus farraginis
strain:bacdive_165836	Lentilactobacillus farraginis
strain:bacdive_165837	Limosilactobacillus fermentum
strain:bacdive_165838	Limosilactobacillus fermentum
strain:bacdive_165839	Limosilactobacillus fermentum
strain:bacdive_16584	bacdive_16584 as A-T-0875 of NCBITaxon:575193
strain:bacdive_165840	Limosilactobacillus fermentum
strain:bacdive_165841	Limosilactobacillus fermentum
strain:bacdive_165842	Limosilactobacillus fermentum
strain:bacdive_165843	Limosilactobacillus fermentum
strain:bacdive_165844	Lentilactobacillus farraginis
strain:bacdive_165845	Lentilactobacillus farraginis
strain:bacdive_165846	Lentilactobacillus farraginis
strain:bacdive_165847	Lacticaseibacillus
strain:bacdive_165848	Lacticaseibacillus rhamnosus
strain:bacdive_165849	Lentilactobacillus farraginis
strain:bacdive_16585	bacdive_16585 as A-T-1383 of NCBITaxon:575192
strain:bacdive_165850	Lentilactobacillus farraginis
strain:bacdive_165851	Limosilactobacillus fermentum
strain:bacdive_165852	Limosilactobacillus fermentum
strain:bacdive_165853	Lacticaseibacillus casei
strain:bacdive_165854	Secundilactobacillus
strain:bacdive_165855	Liquorilactobacillus mali
strain:bacdive_165856	Liquorilactobacillus mali
strain:bacdive_165857	Lentilactobacillus farraginis
strain:bacdive_165858	Lentilactobacillus farraginis
strain:bacdive_165859	Lacticaseibacillus casei
strain:bacdive_16586	bacdive_16586 as S-16 of NCBITaxon:47479
strain:bacdive_165860	Lactobacillus
strain:bacdive_165861	Lentilactobacillus farraginis
strain:bacdive_165862	Lentilactobacillus farraginis
strain:bacdive_165863	Lentilactobacillus farraginis
strain:bacdive_165864	Lentilactobacillus hilgardii
strain:bacdive_165865	Lacticaseibacillus casei
strain:bacdive_165866	Liquorilactobacillus ghanensis
strain:bacdive_165867	Lentilactobacillus farraginis
strain:bacdive_165868	Lentilactobacillus farraginis
strain:bacdive_165869	Lentilactobacillus farraginis
strain:bacdive_16587	bacdive_16587 as S66 of NCBITaxon:46187
strain:bacdive_165870	Lentilactobacillus farraginis
strain:bacdive_165871	Lentilactobacillus farraginis
strain:bacdive_165872	Lentilactobacillus farraginis
strain:bacdive_165873	Lentilactobacillus farraginis
strain:bacdive_165874	Lentilactobacillus farraginis
strain:bacdive_165875	Lentilactobacillus farraginis
strain:bacdive_165876	Lentilactobacillus farraginis
strain:bacdive_165877	Lactobacillus
strain:bacdive_165878	Lentilactobacillus farraginis
strain:bacdive_165879	Lentilactobacillus farraginis
strain:bacdive_16588	bacdive_16588 as S2-32 of NCBITaxon:35765
strain:bacdive_165880	Lentilactobacillus farraginis
strain:bacdive_165881	Lactobacillus
